t,th1,w1,th2,w2,x1,y1,x2,y2
6.12,-0.5443232874265723,2.2189100094178555,2.4450509100760973,-1.5188950514571538,-0.5178392964569695,-0.8554779149954432,0.12372952332865461,-0.08841243573120117
6.13,-0.521970128318645,2.250778562689343,2.4296664107170716,-1.5595100332827831,-0.4985888875827059,-0.8668385785018107,0.15470446240862634,-0.10973369880739048
6.140000000000001,-0.4993262837051009,2.277082349268443,2.4138307832870978,-1.6090960844110718,-0.47883418817276624,-0.87790535949892,0.18636598101459323,-0.1312402840379686
6.15,-0.4764461333758304,2.2980958037117225,2.397455326760492,-1.6674244552393627,-0.4586240044000677,-0.8886304195716275,0.2187134132478229,-0.1529579226994887
6.16,-0.4533806997338722,2.3142144674271816,2.3804544092108704,-1.7341127029542385,-0.4380071839552749,-0.8989714716294227,0.25173885520863376,-0.17492009123042107
6.17,-0.4301764907151449,2.3259433306108033,2.362746912389023,-1.8086444616619728,-0.4170312199510317,-0.9088921616925487,0.285427152730611,-0.19716733098235184
6.18,-0.4068744834369433,2.3338805279694483,2.344257442247084,-1.8903961961412545,-0.3957409093528781,-0.9183622012390085,0.31975606060075057,-0.21974636547003867
6.19,-0.38350928891018116,2.338697670234084,2.324917245071194,-1.9786689598847846,-0.37417713127023616,-0.9273572528612565,0.35469655518041115,-0.24270905911512275
6.2,-0.36010852389816767,2.3411183520193792,2.304664790637096,-2.072722831210748,-0.3523757983720352,-0.9358585879937582,0.3902132735715484,-0.2661112697983308
6.21,-0.3366924000432425,2.3418964571555057,2.2834460076276826,-2.1718116366021705,-0.33036701832661536,-0.9438525484428072,0.42626504608045274,-0.29001165104413706
6.22,-0.31327352452111956,2.341795784572974,2.2612141796190337,-2.2752157813686287,-0.3081744836719008,-0.9513298521614663,0.46280548514353104,-0.31447045819341324
6.23,-0.2898568923846922,2.3415722700975,2.2379295297205486,-2.3822714428030833,-0.285815090181275,-0.9582847876412678,0.4997835931449756,-0.3395484069781768
6.24,-0.2664400396814728,2.3419597327759085,2.2135585365976898,-2.4923949579507085,-0.2632987676043056,-0.9647143406097236,0.53714435336097,-0.36530562353983553
6.25,-0.2430133190626085,2.3436596889301224,2.188073033160629,-2.605101863362609,-0.24062849405348138,-0.9706172921649159,0.5748292720141674,-0.3918007134804765
6.26,-0.2195602560397835,2.347335410366292,2.1614491416264214,-2.72002063243186,-0.21780045698551734,-0.9759933201292413,0.612776844353177,-0.4190899654069594
6.2700000000000005,-0.19605794386637337,2.3536100995578546,2.1336660956625484,-2.836901644408367,-0.19480431969730794,-0.9808421264542369,0.6509229229813335,-0.4472266928401195
6.28,-0.17247743744115673,2.3630688407377303,2.104704993084862,-2.955622274677156,-0.1716235519775403,-0.9851626040439276,0.6892009716059517,-0.4762607081963547
6.29,-0.14878411070298725,2.3762638701195335,2.074547512488101,-3.0761892137001317,-0.14823578613530303,-0.9889520472241558,0.7275421913535931,-0.5062379142785185
6.3,-0.1249379467422602,2.3937226848010016,2.0431746155356567,-3.1987392199247795,-0.12461316404765711,-0.9922054017924069,0.7658755093410509,-0.5371999924109151
6.3100000000000005,-0.10089373445005995,2.4159585630293927,2.0105652444759734,-3.323539521501007,-0.10072264615737406,-0.994914543340812,0.8041274199845876,-0.5691841617577169
6.32,-0.0766011492842864,2.443483179556998,1.976695012486889,-3.450989039702454,-0.07652625870510649,-0.99706756628054,0.8422216683359558,-0.6022229809589851
6.33,-0.05200469816695226,2.476821150660867,1.9415348730094513,-3.5816215491644248,-0.05198126031738435,-0.9986480604175909,0.8800787613353247,-0.6363441603050589
6.34,-0.027043509317788986,2.516526519248013,1.9050497433214841,-3.7161118466173146,-0.027040213053611283,-0.9996343465877987,0.917615286984078,-0.6715703494034944
6.3500000000000005,-0.0016509467832663827,2.563201380458929,1.867197046955117,-3.855285993150555,-0.0016509460332894365,-0.9999986371876689,0.9547430126205819,-0.7079188606704011
6.36,0.02424597356129213,2.61751704393216,1.8279251287403309,-4.000136738220022,0.024243598062215186,-0.9997060807822455,0.9913677210134122,-0.745401281759738
6.37,0.050727394687568456,2.680238320424758,1.7871714847441258,-4.15184532721145,0.05070564161816855,-0.9987136415950719,1.0273877257454798,-0.784022918589322
6.38,0.07788169066705179,2.7522516879572083,1.7448607367439535,-4.3118110187788075,0.07780298189285499,-0.9969687537774592,1.0626919836356545,-0.8237819926030787
6.390000000000001,0.1058068435282919,2.834598189926416,1.7009022670634115,-4.481689734860075,0.10560953451546352,-0.9944076760662234,1.0971576891900812,-0.8646684878409198
6.4,0.13461217609540574,2.9285118388936,1.6551874154872281,-4.663443195716879,0.13420600567195842,-0.9909534540237388,1.1306471906129285,-0.9066624998623621
6.41,0.1644204979745068,3.0354638103616725,1.607586128588279,-4.8593993425556095,0.1636806720077471,-0.9865133742687386,1.1630040035768832,-0.9497318710155741
6.42,0.1953707187596344,3.157211302211272,1.557942950900639,-5.072323140338934,0.19413021441438935,-0.9809757692478562,1.1940476109156979,-0.9938287912288919
6.43,0.22762095660063067,3.2958465190168016,1.506072274970785,-5.305492513983663,0.2256604859513323,-0.9742060075159712,1.2235666156328333,-1.0388848784406188
6.44,0.26135209131960363,3.4538335050506244,1.4517528634559396,-5.562764055961323,0.2583869640038279,-0.9660414985045335,1.251309654764035,-1.0848039933145963
6.45,0.29677151477878444,3.634003638313215,1.3947219080808013,-5.848590585041168,0.29243438216341106,-0.956285591300373,1.2769732876909514,-1.1314516368189973
6.46,0.3341163813482679,3.83944452556321,1.334669482752684,-6.167903816533286,0.32793454306951336,-0.9447004474762302,1.3001858892883407,-1.1786391569188492
6.47,0.37365467923907886,4.073142333759725,1.2712355656697845,-6.525673140573058,0.36502036678563754,-0.9309995337440715,1.3204865677132402,-1.2261000909868083
6.48,0.41568038815207736,4.337091065290943,1.2040146002437504,-6.925748889466244,0.4038124713158667,-0.914841783047633,1.3372987640709835,-1.2734548631748202
6.49,0.4604949471561175,4.630328324215434,1.132578122142979,-7.368243376541788,0.44439155120521523,-0.8958326569272983,1.349900714781024,-1.3201593644066165
6.5,0.5083602631263885,4.94505192684027,1.056535703344026,-7.8442666857307195,0.4867455198838048,-0.8735438162296408,1.3574021729809032,-1.3654350566657347
6.51,0.5593999495037737,5.260133946789154,0.9756665600224322,-8.327025055132939,0.5306777064719912,-0.8475736970043533,1.358753462927008,-1.4081899129412916
6.5200000000000005,0.6134275905804034,5.533743762763037,0.8901519698465363,-8.761554426158844,0.5756735072964762,-0.8176796518178583,1.3528408974988468,-1.4469735796497072
6.53,0.6697291876702735,5.703762349372098,0.8008727890761655,-9.065002253829254,0.6207736956963827,-0.7839898077981976,1.338737591297066,-1.4800701513030914
6.54,0.7269506724460753,5.710148838541819,0.7095656086329558,-9.15708607932506,0.6645942572801605,-0.7472044386847764,1.3160985409608656,-1.5058493940793873
6.55,0.7833150025666743,5.534204607783704,0.618527952621936,-9.013932706909937,0.7056322308369191,-0.7085782630056563,1.285468694629465,-1.5233111488379123
6.5600000000000005,0.8371484646477426,5.213714650315191,0.5298998379634914,-8.688698918872674,0.7427368012669427,-0.6695834854921004,1.2481837194227725,-1.5324411869277275
6.57,0.8873253206715372,4.813632549966281,0.44506020633678844,-8.270988091547787,0.7753854946486737,-0.6314881904584057,1.205897717051097,-1.5340729379265459
6.58,0.9333438280208782,4.389420180337171,0.36453152959846774,-7.836511995224301,0.8036145096536981,-0.595150165818717,1.1601261556442908,-1.5294410446530757
6.59,0.9751450176522033,3.9738701006887944,0.2882354086428556,-7.429397848590486,0.8277832587372549,-0.5610480162645003,1.1120441306624202,-1.5197949884591169
6.6000000000000005,1.0128992728987989,3.58133820283126,0.21578802327179036,-7.068410380215492,0.8483702926931197,-0.5294032928456248,1.062487534806535,-1.5062112609896943
6.61,1.046861442504213,3.215532863865188,0.1466983269050695,-6.757857263848842,0.865857300524376,-0.5002910504182944,1.0120300255489814,-1.4895501340050368
6.62,1.0772948269870402,2.8751411720302116,0.08047046539453528,-6.495359587723974,0.880679556604576,-0.4737124851413222,0.9610632024204113,-1.470476484032411
6.63,1.1044381886856711,2.5569232834013014,0.016647124135731814,-6.276067187474181,0.8932117213539615,-0.4496363206369043,0.9098580766064681,-1.4494977604658474
6.640000000000001,1.12849485381551,2.2571910743051906,-0.045176975102006696,-6.094631787048767,0.9037689797824159,-0.42802059668087383,0.8586073705051932,-1.4270002906924646
6.65,1.149631869804837,1.9724399164806492,-0.10535479994839392,-5.946016995107323,0.9126135018537721,-0.4088234291649577,0.8074534937190717,-1.4032787437412888
6.66,1.167983206891679,1.699578182061181,-0.16419174232927986,-5.825762562122807,0.9199618704865196,-0.39200785304754315,0.756506873262895,-1.3785586443819908
6.67,1.183654240248966,1.4359792206855968,-0.22195163912524038,-5.7300119798529385,0.9259918267917837,-0.3775435560499149,0.7058580208824066,-1.3530132416351988
6.68,1.196726337385025,1.1794621111559411,-0.27886252979933723,-5.655448054463403,0.9308478567869769,-0.36540698887007045,0.655585558689159,-1.3267761517029064
6.69,1.2072611111548055,0.9282491459625517,-0.33512159773962635,-5.599200898862716,0.9346456125969059,-0.3555806221567122,0.6057616069949469,-1.2999509472195079
6.7,1.2153042230099227,0.6809204624678528,-0.3908991754266969,-5.55875543751741,0.9374753247587891,-0.3480517425159696,0.5564554079434256,-1.2726185724368864
6.71,1.2208887535938555,0.43637356785374326,-0.44634186891564614,-5.531868693281606,0.9394044017816511,-0.3428109827780583,0.50773572419319,-1.244843217672704
6.72,1.224038203007312,0.1937898286226851,-0.5015749182195953,-5.516499857558996,0.9404794068582897,-0.3398506808518702,0.4596723426351426,-1.216677098675329
6.73,1.224769189779388,-0.04739244906940113,-0.556703923264565,-5.510753231210364,0.9407275819196963,-0.339163112109087,0.4123368822358249,-1.1881644480842366
6.74,1.2230939081896486,-0.28749969195003666,-0.6118160600091912,-5.512833136959252,0.9401580683599945,-0.340738619028727,0.36580302377027063,-1.1593449241316967
6.75,1.2190223882655788,-0.5266411331813261,-0.6669809010125705,-5.521009719652281,0.9387629554983069,-0.3445636565049828,0.32014623019320343,-1.1302565654540135
6.76,1.2125645861194416,-0.764724937367197,-0.7222509442799676,-5.5335946494262345,0.9365182723979842,-0.35061877511721334,0.2754429995178961,-1.100938362750721
6.7700000000000005,1.2037323164178597,-1.0014738830912593,-0.777661945107552,-5.548925887333924,0.9333850248921539,-0.3588765739179324,0.2317696812908755,-1.0714324732151455
6.78,1.1925410248086812,-1.236441878787266,-0.8332331377442266,-5.565360758956573,0.9293103660406273,-0.36929966635435146,0.1892008893007715,-1.0417860695179075
6.79,1.1790113867970597,-1.4690322927968626,-0.8889674261741819,-5.5812765703564216,0.9242289733240566,-0.38183871577979117,0.14780755432633141,-1.012052790615921
6.8,1.1631707114627168,-1.6985187284377872,-0.9448516151904198,-5.595077889961191,0.9180646885781328,-0.3964306087904112,0.10765467905835191,-0.9822937467929216
6.8100000000000005,1.1450541240378573,-1.9240684821848415,-1.0008567432702593,-5.60520943054715,0.910732456431502,-0.412996843574188,0.06879888013940849,-0.9525780266337953
6.82,1.124705501046449,-2.1447685096673,-1.0569385669683597,-5.610173235121049,0.902140573941269,-0.4314422149592198,0.03128582641502553,-0.9229826595932322
6.83,1.1021781354902052,-2.359653323224976,-1.1130382324402224,-5.60854864812105,0.8921932390253001,-0.4516538765886368,-0.004852295591598499,-0.8935920044118453
6.84,1.0775351171285554,-2.5677338975180737,-1.169083153644357,-5.599013392088976,0.8807933596186394,-0.4735008528521466,-0.039599142022923695,-0.8644965598899419
6.8500000000000005,1.0508494234848698,-2.76802640913881,-1.2249880996064648,-5.580364018295528,0.8678455611449671,-0.4968340588174055,-0.07295624437181458,-0.8357912282892482
6.86,1.0222037296623754,-2.959579518446699,-1.280656476146373,-5.551534092005255,0.853259308988614,-0.521486866204963,-0.10494456654932127,-0.80757309954044
6.87,0.991689957922747,-3.1414989376385214,-1.3359817721880503,-5.511608721035949,0.8369520471090057,-0.5472762290105835,-0.13560545716000016,-0.7799388622159236
6.88,0.9594085997186278,-3.312968217410963,-1.3908491286997715,-5.4598344250293644,0.8188522451817544,-0.5740043558726711,-0.16500089933737017,-0.7529819802278701
6.890000000000001,0.9254678520559763,-3.4732650009869492,-1.4451369806692012,-5.39562383153489,0.7989022453366764,-0.6014608901632897,-0.1932130024235128,-0.7267897980885498
6.9,0.8899826156223862,-3.6217723940172486,-1.498718720016669,-5.318555213509292,0.7770608054730579,-0.6294255353872789,-0.2203427282123489,-0.701440749001234
6.91,0.8530734034992525,-3.757985524828728,-1.5514643300479558,-5.2283673828357005,0.753305248234161,-0.6576710446590065,-0.24650789453628785,-0.6770018372831623
6.92,0.8148652065149959,-3.8815137626578515,-1.6032419493319037,-5.124950862134265,0.727633141397696,-0.6859664798951335,-0.27184054556544657,-0.6535265497425863
6.93,0.7754863549844004,-3.9920793713906684,-1.6539193335781914,-5.008336524386155,0.7000634548079507,-0.7140806391734454,-0.29648381678402747,-0.6310533214847237
6.94,0.7350674077350318,-4.089513568823835,-1.7033651966356997,-4.878682991633846,0.6706371592452217,-0.7417855489556932,-0.32058844989410695,-0.6096046434270695
6.95,0.693740089206091,-4.173751022657443,-1.7514504244568248,-4.73626402021051,0.6394172523720508,-0.7688599205115175,-0.3443091271333464,-0.5891868555707671
6.96,0.6516362853170817,-4.244823750114819,-1.7980491672169587,-4.581456892757978,0.606488215213664,-0.7950924756322024,-0.3678007955690794,-0.569790625954968
6.97,0.6088870999016567,-4.302855219857937,-1.8430398234876855,-4.4147325249062765,0.5719549191676175,-0.8202850543804661,-0.39121514114207,-0.551392073953247
6.98,0.5656219666718703,-4.348055214461875,-1.8863059356151106,-4.236647623595805,0.5359410183774157,-0.8442554262902777,-0.4146973518756325,-0.533954461092571
6.99,0.5219678074635115,-4.380715735097603,-1.9277370169075752,-4.047838852771605,0.49858687577459826,-0.8668397356520554,-0.4383832825649385,-0.5174303448492561
7.0,0.4780482260972558,-4.401207952527011,-1.9672293290124563,-3.849018614709874,0.46004708354303914,-0.8878945212825361,-0.4623971023364907,-0.5017640719042834
7.01,0.43398272842273766,-4.4099799611553845,-2.004686622487393,-3.6409717781239337,0.4204876503609997,-0.9072982618157525,-0.48684947440036114,-0.4868944773063992
7.0200000000000005,0.38988596256072844,-4.407554900603366,-2.040020845894572,-3.424552504418125,0.38008293839055757,-0.9249524095565131,-0.5118362863524244,-0.47275765446322604
7.03,0.34586697837799074,-4.394528889610275,-2.073152819831236,-3.2006802573199393,0.33901244211203463,-0.9407818897561934,-0.5374379212478474,-0.4592896670086907
7.04,0.30202851103837264,-4.37156817968372,-2.1040128633266537,-2.9703341335772553,0.29745750793436193,-0.9547350579995892,-0.5637190355809008,-0.44642908626690836
7.05,0.2584662992367912,-4.3394049820404215,-2.1325413521466254,-2.7345448166211637,0.2555980970689293,-0.9667831260291743,-0.590728791039411,-0.43411925597146805
7.0600000000000005,0.21526845363342978,-4.298831543759526,-2.1586891827856807,-2.4943837124204444,0.21360969347273984,-0.9769190851111887,-0.6185014728454389,-0.42231020771325145
7.07,0.17251489437306708,-4.250692232122998,-2.182418113085832,-2.250949147687842,0.1716604530257162,-0.9851561748611262,-0.6470574187186299,-0.4109601747998156
7.08,0.13027687790021253,-4.19587360711514,-2.203700950951314,-2.0053498571806543,0.12990867922228402,-0.9915259628787951,-0.6764041788029631,-0.4000366772757863
7.09,0.08861663232097203,-4.135292693372145,-2.222521566577373,-1.7586863167853746,0.0885006948162116,-0.9960761150720601,-0.7065378278353671,-0.38951717523191953
7.1000000000000005,0.047587117359560914,-4.069883875399911,-2.2388747106029188,-1.5120307513220348,0.04756915895425507,-0.9988679467859527,-0.7374443557469378,-0.3793893097560064
7.11,0.0072319198359591386,-4.000585007117415,-2.2527656298772203,-1.2664068268181612,0.007231856797088466,-0.9999738497817162,-0.7691010709407399,-0.3696507696791296
7.12,-0.0324147108899605,-3.928323428887075,-2.2642094830683015,-1.0227701053695102,-0.03240903475920976,-0.9994746892573,-0.8014779607346806,-0.3603088366815106
7.13,-0.07132769019201055,-3.854002612024245,-2.273230568971959,-0.7819902917020757,-0.07126722398122655,-0.9974572586261578,-0.834538964900503,-0.35137967078236254
7.140000000000001,-0.10949079787406057,-3.7784901032264893,-2.2798613899768085,-0.544836145776793,-0.10927216206884457,-0.9940118684386018,-0.8682431299177379,-0.34288740263923234
7.15,-0.1468962662104667,-3.702607330607982,-2.28414158076229,-0.3119637007148959,-0.1463685354156684,-0.9892301308797019,-0.9025456226592653,-0.3348630987579807
7.16,-0.18354427712101232,-3.627121677920865,-2.286116737316809,-0.083908144211992,-0.1825154563415916,-0.9832029842288014,-0.9373985920780483,-0.32734366137008475
7.17,-0.21944239246130248,-3.55274105683479,-2.285837183485793,0.13892056883157433,-0.21768542140767697,-0.9760189840912737,-0.97275187563087,-0.32037071733018885
7.18,-0.25460494282027013,-3.480111031394644,-2.283356711571969,0.3562385713691475,-0.2518631066278067,-0.9677628715340293,-1.0085535534313883,-0.31398954100104104
7.19,-0.2890523999554673,-3.4098143929403166,-2.2787313303839,0.5678858236519463,-0.2850440649168239,-0.9585144135878675,-1.0447503574417891,-0.30824804578312537
7.2,-0.3228107563345208,-3.34237296097189,-2.2720180491340622,0.7738213081311032,-0.3172333839750017,-0.9483474996496638,-1.0812879455117532,-0.303195868639649
7.21,-0.3559109325558106,-3.2782513021690636,-2.263273719387174,0.9741163378016107,-0.348444353615259,-0.9373294684547394,-1.11811105097551,-0.2988835623870726
7.22,-0.3883882300943978,-3.217862016347486,-2.252553950510249,1.1689466601750542,-0.3786971813534569,-0.9255206344728069,-1.1551635180878495,-0.29536190215350244
7.23,-0.42028184324007456,-3.161572230026474,-2.239912107354893,1.3585840113197223,-0.4080177848062265,-0.912973979520676,-1.192388232084113,-0.292681305505346
7.24,-0.45163444057931573,-3.109710957788562,-2.2253983926622145,1.543387708347003,-0.4364366797571155,-0.8997349746245197,-1.229726950317344,-0.29089136035688246
7.25,-0.4824918231527253,-3.062577029448075,-2.209059011234996,1.7237967780452594,-0.46398797410424847,-0.8858414981737056,-1.2671200379305907,-0.29004045079795615
7.26,-0.5129026636289004,-3.0204473275521138,-2.1909354084566672,1.9003230155627922,-0.49070847050868194,-0.8713238186638937,-1.3045061079640878,-0.2901754681784091
7.2700000000000005,-0.5429183285141906,-2.9835851254919477,-2.1710635723410467,2.0735452578268956,-0.5166368744474805,-0.8562046133729591,-1.3418215616999634,-0.2913415928768195
7.28,-0.5725927835116686,-2.9522483522913125,-2.1494733860066546,2.2441050445220765,-0.5418130994107843,-0.8404989978024243,-1.3790000203566206,-0.2935821308132722
7.29,-0.6019825805046332,-2.9266976262111113,-2.1261880163216085,2.412703721732706,-0.566277656924315,-0.8242145444411351,-1.4159716338314103,-0.2969383875671451
7.3,-0.631146923016236,-2.907203883861853,-2.101223324564375,2.580100909180622,-0.5900711155961156,-0.8073512733247874,-1.4526622458517924,-0.30144956152274793
7.3100000000000005,-0.6601478049958304,-2.894055368170628,-2.0745872865488533,2.7471140809285814,-0.6132336100743186,-0.7899016011347353,-1.4889923873692403,-0.30715263532444625
7.32,-0.6890502148100364,-2.8875636024671865,-2.0462794132968947,2.9146187669328913,-0.6358043771817395,-0.7718502406273773,-1.524876061014563,-0.3140822415201132
7.33,-0.7179223914641764,-2.888067729862738,-2.016290169979115,3.0835485129966407,-0.6578212919926614,-0.753174048810171,-1.56021926864232,-0.3222704728925394
7.34,-0.7468361119380582,-2.8959361742804015,-1.984600402170557,3.2548931504364145,-0.6793203705451711,-0.733841831842783,-1.5949182212749564,-0.33174659966637676
7.3500000000000005,-0.775866974882637,-2.911563882549391,-1.9511807972941408,3.4296929838980046,-0.7003351973919799,-0.7138141293739824,-1.6288571563574767,-0.3425366432280053
7.36,-0.8050946233323177,-2.9353622816203453,-1.915991440026551,3.609024989370003,-0.7208962242667196,-0.693043024521557,-1.6619056723140366,-0.354662737439576
7.37,-0.8346028121780167,-2.967737300978532,-1.878981570671559,3.793974700592115,-0.7410298696597846,-0.6714720636571582,-1.6939154780915038,-0.3681421817732387
7.38,-0.8644791668081935,-3.009048048650142,-1.8400897361940796,3.985583698867013,-0.7607573271147599,-0.6490364313666885,-1.724716452800003,-0.3829860526634405
7.390000000000001,-0.8948143859060663,-3.0595346132971604,-1.7992446509363238,4.184756966755435,-0.7800929626225617,-0.6256636234165726,-1.7541119325584842,-0.3991971883650087
7.4,-0.9257004987998443,-3.1191977349035054,-1.7563672792470708,4.392106419188366,-0.7990421516329795,-0.6012750118820327,-1.781873217332461,-0.4167672985039156
7.41,-0.9572275809205325,-3.187606150437677,-1.711374937146748,4.607697174244748,-0.8175983843089216,-0.5757889213726163,-1.8077334736782293,-0.4356728808931868
7.42,-0.9894780574759439,-3.2636017608649044,-1.6641885899215105,4.8306548784099075,-0.8357394801660002,-0.5491261433330813,-1.831381591642225,-0.4558695840186571
7.43,-1.0225174298467756,-3.344875925587539,-1.6147449391518605,5.058595921518636,-0.8534228575283339,-0.5212191729475932,-1.8524572726966513,-0.4772847068725643
7.44,-1.0563801063491574,-3.427419579832916,-1.5630151231767033,5.2868816004576,-0.8705801057591094,-0.4920267060398835,-1.8705498323469834,-0.49980783113672367
7.45,-1.091049413878851,-3.5049358843785527,-1.5090313448477943,5.507814349573703,-0.8871117647156305,-0.46155467379620363,-1.8852049145394425,-0.5232803918947524
7.46,-1.1264325415157797,-3.568476431234291,-1.4529204792840507,5.710130782799718,-0.9028843463433451,-0.4298835390290611,-1.8959450292018283,-0.5474866008966989
7.47,-1.1623349161714245,-3.606787511033509,-1.3949385941716836,5.879458104559769,-0.917733033121802,-0.3971977843808516,-1.9023098715812448,-0.5721504899021115
7.48,-1.1984439977140926,-3.6079203685052934,-1.3354927769214469,6.000496606377467,-0.9314741284006833,-0.36380757017987875,-1.9039177454706624,-0.5969457515656313
7.49,-1.2343362154480266,-3.562179618435695,-1.2751315071425033,6.061032605137296,-0.9439292635019128,-0.3301477631375633,-1.900537904824898,-0.6215236498306664
7.5,-1.2695162179465764,-3.465363084899692,-1.2144910616800093,6.056341070525863,-0.9549574084528658,-0.2967428988888973,-1.892149401081003,-0.645556844931342
7.51,-1.3034820173593382,-3.3203920492951022,-1.1542069057463384,5.991361436443014,-0.9644837778017206,-0.2641420874403044,-1.8789581040939511,-0.6687860130741525
7.5200000000000005,-1.3357927212247414,-3.1361586105652886,-1.0948222151571207,5.879044182612136,-0.9725135017946022,-0.23284649197958796,-1.8613603028624257,-0.6910509924283474
7.53,-1.3661133918568766,-2.924380070728106,-1.0367284337737797,5.735981852401704,-0.9791254793399718,-0.20325672364591127,-1.839868961226146,-0.712295679316757
7.54,-1.3942266122362235,-2.6963982067194006,-0.9801518257434031,5.578010010774402,-0.9844520257540891,-0.17565366204173033,-1.8150339570360687,-0.7325501115077837
7.55,-1.4200178866197906,-2.4612635495796567,-0.9251757710857467,5.417614927906717,-0.9886544497194326,-0.15020778624946843,-1.7873809857005614,-0.7519019948966739
7.5600000000000005,-1.4434491841124433,-2.2252218380934106,-0.8717788470436815,5.263284886097134,-0.9919023050635651,-0.1270032173198228,-1.7573770799998945,-0.7704691207958158
7.57,-1.4645321410225929,-1.99205458788442,-0.8198728222220181,5.120029591540777,-0.9943592723702912,-0.10606430809289757,-1.7254183328073411,-0.7883784953650791
7.58,-1.4833065259482354,-1.763716488272553,-0.7693329807584953,4.9902915090659485,-0.9961752080360289,-0.08737822894963297,-1.6918314316081986,-0.8057530744205107
7.59,-1.4998251315979505,-1.5409497027780412,-0.7200193447689456,4.874809054940984,-0.9974826016515178,-0.0709116309396388,-1.6568818170077346,-0.8227046042957387
7.6000000000000005,-1.5141441558201103,-1.3237595769778707,-0.6717902295442841,4.773276850021262,-0.9983956949113373,-0.05662187194457592,-1.620783906796567,-0.8393305749154234
7.61,-1.526317590457534,-1.1117436703594095,-0.624510269445322,4.6847963640345265,-0.9990109840753418,-0.04446407197746427,-1.5837110334496425,-0.8557136342341661
7.62,-1.5363942875278815,-0.9043041299941601,-0.5780548050199155,4.608161666224802,-0.999408308206207,-0.03439525386455545,-1.5458041262748847,-0.8719223340220036
7.63,-1.5444167132189088,-0.7007782786804371,-0.5323120245463763,4.5420305096706,-0.999652078170596,-0.026376554157216205,-1.5071788975711522,-0.8880125141711626
7.640000000000001,-1.5504207203828293,-0.5005157371972822,-0.4871837948519776,4.485021085106489,-0.9997924245133316,-0.020374196567084293,-1.4679316193619205,-0.9040289335806506
7.65,-1.5544359114548667,-0.30292209648163226,-0.4425857736059388,4.435762807178931,-0.9998661713900735,-0.016359685502970636,-1.4281436928569193,-0.9200069422388142
7.66,-1.5564863279632444,-0.10748229772378326,-0.3984471627481001,4.39291975857713,-0.9998976137139254,-0.014309510445773882,-1.3878852292717963,-0.9359740970355581
7.67,-1.5565913083961629,0.0862280063949821,-0.35471031303273537,4.35519855153258,-0.9998991104226426,-0.014204540682753038,-1.3472178371098757,-0.9519516825564881
7.68,-1.5547664215552148,0.27853807534435143,-0.3113302962974621,4.321347854435927,-0.9998715238201191,-0.01602921874680545,-1.3061967757825643,-0.9679561277110097
7.69,-1.5510244217398939,0.46968172052705026,-0.26827450496460215,4.290153981112506,-0.9998045422528684,-0.019770616847543342,-1.2648726007958961,-0.9840003220216942
7.7,-1.5453761948480622,0.6597992784044119,-0.2255223038227921,4.2604351809830145,-0.9996769258435534,-0.025417394358639715,-1.2232923962088569,-1.000094839164512
7.71,-1.5378316770413487,0.848941021509902,-0.18306473856007424,4.231036196362906,-0.9994567151335154,-0.03295867980552225,-1.181500666763636,-1.0162490741829362
7.72,-1.528400734005038,1.0370715857246164,-0.1409042933801847,4.2008240025670425,-0.9991014414561615,-0.04238289372164346,-1.1395399446932406,-1.032472297163842
7.73,-1.5170939915323025,1.2240752696691541,-0.09905468302695175,4.168685248435814,-0.9985583761068019,-0.053676526591676064,-1.0974511539612544,-1.0487746214990223
7.74,-1.503923608754457,1.40976221564006,-0.057540660709514975,4.133525664511984,-0.9977648529346563,-0.06682288715914307,-1.0552737667396002,-1.0651678800513673
7.75,-1.4889039848216543,1.5938755554624247,-0.01639782163362556,4.0942715392748035,-0.996648695711137,-0.08180083946567708,-1.0130457824902168,-1.08166639820103
7.76,-1.4720523888621173,1.7760996260225541,0.0243276185245557,4.049873242128522,-0.9951287773078328,-0.09858355123354874,-0.9708035583602711,-1.0982876493161529
7.7700000000000005,-1.4533895020470988,1.9560693449993118,0.06457909014542615,3.9993106729259384,-0.9931157321415703,-0.11713728088406686,-0.9285815200437224,-1.1150527760382958
7.78,-1.4329398598606227,2.13338079855879,0.1042899994876911,3.941600429599889,-0.9905128363752289,-0.13742023495795294,-0.8864117841327457,-1.1319869601815589
7.79,-1.4107321824206507,2.3076030375478926,0.14338413759632582,3.8758044024601217,-0.987217061977991,-0.15938153136277575,-0.844323725598827,-1.1491196252130786
7.8,-1.3867995810532403,2.478291013519825,0.1817761807745323,3.8010394246068397,-0.9831203010703259,-0.18296030614150077,-0.8023435267138579,-1.1664844582868716
7.8100000000000005,-1.3611796303535038,2.644999516574715,0.21937229101757927,3.716487534105292,-0.9781107462966881,-0.20808500181160502,-0.7604937457637174,-1.184119243567002
7.82,-1.3339142966906876,2.8072979090226475,0.2560708200266582,3.6214063380208983,-0.9720744017425179,-0.2346728733299311,-0.7187929446893631,-1.2020655048467475
7.83,-1.3050497164887387,2.9647853875824377,0.29176311504254226,3.5151389148446266,-0.9648966877563467,-0.26262974309249726,-0.6772554137872948,-1.2203679628109445
7.84,-1.2746358205464186,3.117106457223534,0.32633441890054493,3.3971226540822217,-0.9564640926855866,-0.2918500289586031,-0.635891028455791,-1.2390738200926306
7.8500000000000005,-1.2427258040119336,3.2639662663990703,0.35966485058650155,3.2668964133183693,-0.9466658157794532,-0.3222170591924371,-0.594705267554666,-1.258231894808469
